id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
421211,Súkromná stredná odborná škola technická,45022631,Žiar nad Hronom,2019-07-07T04:00:03.768Z,96501,Dr. Janského,10,2019-07-07T04:00:03.768Z,ico://sk/45022631
421212,Základná škola Gejzu Dusíka Galanta,37838407,Galanta,2019-07-07T04:00:03.772Z,92401,Mierová,10,2019-07-07T04:00:03.772Z,ico://sk/37838407
421213,Notársky úrad Turzovka- JUDr. Ladislav Kupka,42388945,,2019-07-07T04:00:03.796Z,02354,Jašíkova,,2019-07-07T04:00:03.796Z,ico://sk/42388945_10001
421214,"Spojená škola, Továrenská 63/1, Myjava",50457462,Myjava,2019-07-07T04:00:03.810Z,90701,Továrenská,1,2019-07-07T04:00:03.810Z,ico://sk/50457462
421215,"Súkromná materská škola, Starozagorská 8, Košice",45008086,Košice - mestská časť Sídlisko KVP,2019-07-07T04:00:03.825Z,04023,Starozagorská,,2019-07-07T04:00:03.825Z,ico://sk/45008086
421216,"Základná škola s materskou školou, Námestie Hrdinov SNP 24, Medzibrod",42192609,Medzibrod,2019-07-07T04:00:03.841Z,97696,Námestie Hrdinov SNP,,2019-07-07T04:00:03.841Z,ico://sk/42192609
421217,Slovenská správa ciest,3328,Bratislava - mestská časť Ružinov,2019-07-07T04:00:03.847Z,,Miletičova,19,2019-07-07T04:00:03.847Z,ico://sk/00003328
421218,"Správca - Ďurajda Filip, Mgr.",48485357,Žilina,2019-07-07T04:00:03.855Z,,Uhoľná,9,2019-07-07T04:00:03.855Z,ico://sk/48485357_00585
421219,"Ministerstvo obrany SR, Vzdušné sily OS SR - colní deklaranti",30845572,,2019-07-07T04:00:03.868Z,832 47,Kutuzovova,,2019-07-07T04:00:03.868Z,ico://sk/30845572_0010
421220,"Ministerstvo obrany SR, Vojenská polícia",30845572,,2019-07-07T04:00:03.875Z,911 01,Železničná,,2019-07-07T04:00:03.875Z,ico://sk/30845572_0012
421221,Správca - INWORX k. s.,48485357,Veľký Krtíš,2019-07-07T04:00:03.898Z,,A. H. Škultétyho,5,2019-07-07T04:00:03.898Z,ico://sk/48485357_00598
421222,MŠ sv. Vincenta de Paul,50089811,Bratislava - mestská časť Ružinov,2019-07-07T04:00:03.907Z,,,,2019-07-07T04:00:03.907Z,ico://sk/50089811
421223,"Ministerstvo obrany SR, Kancelária ministra obrany SR",30845572,,2019-07-07T04:00:03.920Z,832 47,Kutuzovova,,2019-07-07T04:00:03.920Z,ico://sk/30845572_0001
421224,"Základná škola, Červenica pri Sabinove 130",326925,,2019-07-07T04:00:03.955Z,082 56,,,2019-07-07T04:00:03.955Z,ico://sk/00326925_710062427
421225,Základná umelecká škola Miloša Ruppeldta,30791898,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:03.976Z,81103,Panenská,11,2019-07-07T04:00:03.976Z,ico://sk/30791898
421226,"Ministerstvo obrany SR, Úrad finančného zabezpečenia",30845572,,2019-07-07T04:00:03.999Z,832 47,Kutuzovova,,2019-07-07T04:00:03.999Z,ico://sk/30845572_0007
421227,"Správca - Sabadoš Tomáš, Mgr.",48485357,Košice,2019-07-07T04:00:04.008Z,,Mlynárska,15,2019-07-07T04:00:04.008Z,ico://sk/48485357_00600
421228,Správca - Bankruptcy and recovery innovative corporation,48485357,Banská Bystrica,2019-07-07T04:00:04.013Z,,Nám. Štefana Moyzesa,33/5,2019-07-07T04:00:04.013Z,ico://sk/48485357_00594
421229,Základná škola s materskou školou Dlhé Pole 38,37813293,Dlhé Pole,2019-07-07T04:00:04.019Z,01332,,38,2019-07-07T04:00:04.019Z,ico://sk/37813293
421230,"Základná škola s materskou školou, Dolný Smokovec 21, Vysoké Tatry",36165051,Vysoké Tatry,2019-07-07T04:00:04.025Z,05981,Dolný Smokovec,21,2019-07-07T04:00:04.025Z,ico://sk/36165051
421231,Národná agentúra pre sieťové a elektronické služby: Test,42156424,Trnava,2019-07-07T04:00:04.039Z,91702,Kollárova,,2019-07-07T04:00:04.039Z,ico://sk/42156424_90000
421232,Obec Nižná,314684,Nižná,2019-07-07T04:00:04.049Z,02743,Ul. Nová doba,506,2019-07-07T04:00:04.049Z,ico://sk/00314684_10001
421233,Obec Jablonka,309591,Jablonka,2019-07-07T04:00:04.059Z,90621,,51,2019-07-07T04:00:04.059Z,ico://sk/00309591
421234,Obec Tvrdošovce,309338,Tvrdošovce,2019-07-07T04:00:04.094Z,,,,2019-07-07T04:00:04.094Z,ico://sk/00309338
421235,Obec Chynorany,310506,Chynorany,2019-07-07T04:00:04.102Z,,,,2019-07-07T04:00:04.102Z,ico://sk/00310506
421236,"Úrad geodézie, kartografie a katastra Slovenskej republiky",166260,Bratislava - mestská časť Ružinov,2019-07-07T04:00:04.111Z,82109,Ružová dolina,27,2019-07-07T04:00:04.111Z,ico://sk/00166260
421237,Ministerstvo vnútra Slovenskej republiky,151866,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:04.116Z,81272,,,2019-07-07T04:00:04.116Z,ico://sk/00151866
421238,Ústredný portál verejnej správy,42156424,Trnava,2019-07-07T04:00:04.122Z,91702,Kollárova,8,2019-07-07T04:00:04.122Z,ico://sk/42156424_10001
421239,Národná agentúra pre sieťové a elektronické služby,42156424,,2019-07-07T04:00:04.127Z,,,,2019-07-07T04:00:04.127Z,ico://sk/42156424
421240,Ministerstvo spravodlivosti Slovenskej republiky,166073,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:04.138Z,81311,Župné námestie,,2019-07-07T04:00:04.138Z,ico://sk/00166073
421241,Úrad vlády Slovenskej republiky,151513,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:04.154Z,81370,Nám.Slobody,1,2019-07-07T04:00:04.154Z,ico://sk/00151513
421242,Mesto Krásno nad Kysucou,314072,Krásno nad Kysucou,2019-07-07T04:00:04.171Z,02302,1. mája,1255,2019-07-07T04:00:04.171Z,ico://sk/00314072
421243,Gymnázium Juraja Fándlyho Šaľa,399850,Šaľa,2019-07-07T04:00:04.191Z,92701,Školská,371,2019-07-07T04:00:04.191Z,ico://sk/00399850
421244,Gymnázium Ľ. J. Šuleka Komárno,160199,Komárno,2019-07-07T04:00:04.197Z,94552,Pohraničná,,2019-07-07T04:00:04.197Z,ico://sk/00160199
421245,Gymnázium L. Novomeského Senica,160342,Senica,2019-07-07T04:00:04.214Z,90540,Dlhá,12,2019-07-07T04:00:04.214Z,ico://sk/00160342
421246,Gymnázium Ladislava Dúbravu Dunajská Streda,17050090,Dunajská Streda,2019-07-07T04:00:04.219Z,92901,Smetanov háj,8,2019-07-07T04:00:04.219Z,ico://sk/17050090
421247,Gymnázium Liptovský Hrádok,160661,Liptovský Hrádok,2019-07-07T04:00:04.227Z,03301,Hradná ulica,23,2019-07-07T04:00:04.227Z,ico://sk/00160661
421248,Gymnázium Ľudovíta Štúra Zvolen,160865,Zvolen,2019-07-07T04:00:04.247Z,96049,Hronská,3,2019-07-07T04:00:04.247Z,ico://sk/00160865
421249,Gymnázium M. R. Štefánika Košice,160971,-,2019-07-07T04:00:04.277Z,04224,"Nám. L. Novomeského, KE",1223,2019-07-07T04:00:04.277Z,ico://sk/00160971
421250,Gymnázium M.R. Štefánika Nové Zámky,160288,Nové Zámky,2019-07-07T04:00:04.326Z,94061,M.R. Štefánika,16,2019-07-07T04:00:04.326Z,ico://sk/00160288
421251,Gymnázium M.R.Štefánika Šamorín,160407,Šamorín,2019-07-07T04:00:04.348Z,93101,Slnečná,,2019-07-07T04:00:04.348Z,ico://sk/00160407
421252,Gymnázium Martina Hattalu Trstená,160822,Trstená,2019-07-07T04:00:04.354Z,02801,Železničiarov,,2019-07-07T04:00:04.354Z,ico://sk/00160822
421253,Materská škola Kukučínova Snina,37873768,Snina,2019-07-07T04:00:04.364Z,06901,Kukučínova,7,2019-07-07T04:00:04.364Z,ico://sk/37873768
421254,Materská škola Ľ. Fullu Zvolen,37949667,Zvolen,2019-07-07T04:00:04.372Z,96001,Ľ. Fullu,43,2019-07-07T04:00:04.372Z,ico://sk/37949667
421255,Materská škola Lánska Považská Bystrica,42276098,Považská Bystrica,2019-07-07T04:00:04.379Z,01701,Lánska,,2019-07-07T04:00:04.379Z,ico://sk/42276098
421256,Materská škola Lesná Kolárovo,42211981,Kolárovo,2019-07-07T04:00:04.383Z,94603,Lesná,10,2019-07-07T04:00:04.383Z,ico://sk/42211981
421257,Materská škola Marcheggská Stupava,31813046,Stupava,2019-07-07T04:00:04.389Z,90031,Marcheggská,1496,2019-07-07T04:00:04.389Z,ico://sk/31813046
421315,Mesto Lučenec,316181,Lučenec,2019-07-07T04:00:05.077Z,98401,Novohradská,1,2019-07-07T04:00:05.077Z,ico://sk/00316181
421258,Materská škola marš. Malinovského Zvolen,37957660,Zvolen,2019-07-07T04:00:04.398Z,96001,marš. Malinovského,41,2019-07-07T04:00:04.398Z,ico://sk/37957660
421259,Materská škola Medzev,35567791,Medzev,2019-07-07T04:00:04.405Z,04425,Mariánske námestie,35,2019-07-07T04:00:04.405Z,ico://sk/35567791
421260,Materská škola Mierová Považská Bystrica,42276616,Považská Bystrica,2019-07-07T04:00:04.409Z,01701,Mierová,10,2019-07-07T04:00:04.409Z,ico://sk/42276616
421261,Mestská časť Košice - Kavečany,690902,-,2019-07-07T04:00:04.416Z,04001,Široká,17/A,2019-07-07T04:00:04.416Z,ico://sk/00690902
421262,Mestská časť Košice - Krásna,691020,-,2019-07-07T04:00:04.421Z,04018,Opátska,18,2019-07-07T04:00:04.421Z,ico://sk/00691020
421263,Mestská časť Košice - Nad Jazerom,691038,-,2019-07-07T04:00:04.427Z,04012,"Poludníková, KE",7,2019-07-07T04:00:04.427Z,ico://sk/00691038
421264,Obec Šajdíkove Humence,310051,Šajdíkove Humence,2019-07-07T04:00:04.440Z,90607,,,2019-07-07T04:00:04.440Z,ico://sk/00310051
421265,Obec Šalgočka,613932,Šalgočka,2019-07-07T04:00:04.465Z,92554,,,2019-07-07T04:00:04.465Z,ico://sk/00613932
421266,Obec Šandal,331031,Šandal,2019-07-07T04:00:04.482Z,09101,Šandal,,2019-07-07T04:00:04.482Z,ico://sk/00331031
421267,Obec Šarišská Trstená,690589,Šarišská Trstená,2019-07-07T04:00:04.511Z,08214,,,2019-07-07T04:00:04.511Z,ico://sk/00690589
421268,Obec Šarišské Jastrabie,330213,Šarišské Jastrabie,2019-07-07T04:00:04.561Z,06548,,,2019-07-07T04:00:04.561Z,ico://sk/00330213
421269,Obec Šarkan,309290,Šarkan,2019-07-07T04:00:04.568Z,94342,,,2019-07-07T04:00:04.568Z,ico://sk/00309290
421270,Obec Šarovce,307521,Šarovce,2019-07-07T04:00:04.575Z,93552,,,2019-07-07T04:00:04.575Z,ico://sk/00307521
421271,Obec Šenkvice,305103,Šenkvice,2019-07-07T04:00:04.586Z,90081,Námestie G.Kolinoviča,5,2019-07-07T04:00:04.586Z,ico://sk/00305103
421272,Obec Šiatorská Bukovinka,316431,Šiatorská Bukovinka,2019-07-07T04:00:04.593Z,98558,,,2019-07-07T04:00:04.593Z,ico://sk/00316431
421273,Obec Šípkové,31827322,Šípkové,2019-07-07T04:00:04.627Z,92203,,,2019-07-07T04:00:04.627Z,ico://sk/31827322
421274,Obec Širkovce,319112,,2019-07-07T04:00:04.651Z,98002,Hlavná,,2019-07-07T04:00:04.651Z,ico://sk/00319112
421275,Obec Špania dolina,313858,Špania Dolina,2019-07-07T04:00:04.655Z,97401,,,2019-07-07T04:00:04.655Z,ico://sk/00313858
421276,Obec Prečín,317691,Prečín,2019-07-07T04:00:04.659Z,01815,,,2019-07-07T04:00:04.659Z,ico://sk/00317691
421277,"Základná škola s materskou školou, Prašice",37860712,Prašice,2019-07-07T04:00:04.663Z,95622,1. mája,,2019-07-07T04:00:04.663Z,ico://sk/37860712
421278,"Základná škola s materskou školou, Hradná, Liptovský Hrádok",37910477,Liptovský Hrádok,2019-07-07T04:00:04.668Z,03301,Hradná,,2019-07-07T04:00:04.668Z,ico://sk/37910477
421279,"Základná škola s materskou školou, Dubovany",37984756,Dubovany,2019-07-07T04:00:04.676Z,92208,Dubovany,,2019-07-07T04:00:04.676Z,ico://sk/37984756
421280,"Základná škola s materskou školou, SNP, Krompachy",42248809,Krompachy,2019-07-07T04:00:04.681Z,05342,SNP,47,2019-07-07T04:00:04.681Z,ico://sk/42248809
421281,"Základná škola s materskou školou, Pionierska, Brezno",37828533,Brezno,2019-07-07T04:00:04.687Z,97701,Pionierska,2,2019-07-07T04:00:04.687Z,ico://sk/37828533
421282,"Základná škola s materskou školou, Hniezdne",37872869,Hniezdne,2019-07-07T04:00:04.694Z,06501,Hniezdne,244,2019-07-07T04:00:04.694Z,ico://sk/37872869
421283,"Základná škola s materskou školou, Horné Saliby",37836692,Horné Saliby,2019-07-07T04:00:04.698Z,92503,Hlavná,299,2019-07-07T04:00:04.698Z,ico://sk/37836692
421284,"Základná škola s materskou školou, Ľubotín",37872885,Ľubotín,2019-07-07T04:00:04.710Z,06541,Školská,,2019-07-07T04:00:04.710Z,ico://sk/37872885
421285,"Základná škola s materskou školou, Rakovec nad Ondavou",35553863,Rakovec nad Ondavou,2019-07-07T04:00:04.727Z,07203,Rakovec nad Ondavou,2,2019-07-07T04:00:04.727Z,ico://sk/35553863
421286,"Základná škola s materskou školou s VJM I. Széchenyiho, Horné Saliby",37836714,Horné Saliby,2019-07-07T04:00:04.740Z,92503,Hlavná,,2019-07-07T04:00:04.740Z,ico://sk/37836714
421287,"Základná škola s materskou školou, Skalité-Kudlov",37812386,Skalité,2019-07-07T04:00:04.747Z,02314,Skalité,781,2019-07-07T04:00:04.747Z,ico://sk/37812386
421288,Obec Vysočany,311332,Vysočany,2019-07-07T04:00:04.754Z,95635,,,2019-07-07T04:00:04.754Z,ico://sk/00311332
421289,"JUDr. Zdena Spodniaková, notár",31095208,Poltár,2019-07-07T04:00:04.758Z,987 01,Železničná 467/40,,2019-07-07T04:00:04.758Z,ico://sk/31095208
421290,"JUDr. Mária Sporková, notár",30816947,Bratislava,2019-07-07T04:00:04.784Z,831 04,Vajnorská 1,,2019-07-07T04:00:04.784Z,ico://sk/30816947
421291,"Mgr. Monika Sporková, notár",36075558,Bratislava,2019-07-07T04:00:04.790Z,831 04,Vajnorská 1,,2019-07-07T04:00:04.790Z,ico://sk/36075558
421292,"JUDr. Ivan Strinka, notár",31985556,Revúca,2019-07-07T04:00:04.812Z,050 01,Muránska 380,,2019-07-07T04:00:04.812Z,ico://sk/31985556
421293,"Mgr. Tatiana Vršanská, notár",42176662,Bratislava,2019-07-07T04:00:04.823Z,831 04,Družstevná 2,,2019-07-07T04:00:04.823Z,ico://sk/42176662
421294,"JUDr. Magdaléna Šebeňová, notár",31948219,Prešov,2019-07-07T04:00:04.842Z,080 01,Hlavná 17,,2019-07-07T04:00:04.842Z,ico://sk/31948219
421295,"JUDr. Mária Šimková, notár",30855136,Bratislava,2019-07-07T04:00:04.847Z,841 01,Brižitská 4,,2019-07-07T04:00:04.847Z,ico://sk/30855136
421296,"JUDr. Ján Šimov, notár",37999052,Lučenec,2019-07-07T04:00:04.851Z,984 01,Komenského 18,,2019-07-07T04:00:04.851Z,ico://sk/37999052
421297,"JUDr. Viera Šmajdová, notár",35564890,Košice,2019-07-07T04:00:04.858Z,040 01,Zborovská 2,,2019-07-07T04:00:04.858Z,ico://sk/35564890
421298,"JUDr. Vladimír Šťastný, notár",36141887,Námestovo,2019-07-07T04:00:04.864Z,029 01,Cyrila a Metoda 329/6,,2019-07-07T04:00:04.864Z,ico://sk/36141887
421299,"JUDr. Štefan Štefanko, notár",37946455,Vranov nad Topľou,2019-07-07T04:00:04.869Z,093 01,Štúrova 129,,2019-07-07T04:00:04.869Z,ico://sk/37946455
421300,Obec Bodružal,330311,Bodružal,2019-07-07T04:00:04.876Z,09005,,,2019-07-07T04:00:04.876Z,ico://sk/00330311
421301,Obec Bošany,310255,Bošany,2019-07-07T04:00:04.905Z,95618,SNP,43,2019-07-07T04:00:04.905Z,ico://sk/00310255
421302,Obec Bôrka,696412,Bôrka,2019-07-07T04:00:04.933Z,04942,,,2019-07-07T04:00:04.933Z,ico://sk/00696412
421303,Obec Bracovce,325074,Bracovce,2019-07-07T04:00:04.941Z,07205,,,2019-07-07T04:00:04.941Z,ico://sk/00325074
421304,Obec Branovo,308811,Branovo,2019-07-07T04:00:04.951Z,94131,,,2019-07-07T04:00:04.951Z,ico://sk/00308811
421305,Obec Brdárka,17078512,Brdárka,2019-07-07T04:00:04.957Z,04934,,,2019-07-07T04:00:04.957Z,ico://sk/17078512
421306,Obec Brehy,35659599,Brehy,2019-07-07T04:00:04.962Z,96801,,,2019-07-07T04:00:04.962Z,ico://sk/35659599
421307,Obec Brekov,322831,Brekov,2019-07-07T04:00:04.967Z,06601,,,2019-07-07T04:00:04.967Z,ico://sk/00322831
421308,Obec Brestov nad Laborcom,322857,Brestov nad Laborcom,2019-07-07T04:00:04.980Z,06701,,,2019-07-07T04:00:04.980Z,ico://sk/00322857
421309,"Obec Brestovec, okres Myjava",309435,Brestovec,2019-07-07T04:00:05.002Z,90701,,,2019-07-07T04:00:05.002Z,ico://sk/00309435
421310,Obec Bretka,590754,Bretka,2019-07-07T04:00:05.039Z,98046,,,2019-07-07T04:00:05.039Z,ico://sk/00590754
421311,Gymnázium Martina Kukučína Revúca,161136,Revúca,2019-07-07T04:00:05.044Z,05001,Clementisova,,2019-07-07T04:00:05.044Z,ico://sk/00161136
421312,Mesto Krupina,320056,Krupina,2019-07-07T04:00:05.058Z,96301,Svätotrojičné námestie,,2019-07-07T04:00:05.058Z,ico://sk/00320056
421313,Mesto Levice,307203,Levice,2019-07-07T04:00:05.063Z,93432,Námestie hrdinov,1,2019-07-07T04:00:05.063Z,ico://sk/00307203
421314,Mesto Lipany,327379,Lipany,2019-07-07T04:00:05.071Z,08271,Krivianska,1,2019-07-07T04:00:05.071Z,ico://sk/00327379
421316,Mesto Malacky,304913,,2019-07-07T04:00:05.082Z,90101,Bernolákova,1A,2019-07-07T04:00:05.082Z,ico://sk/00304913
421317,Mesto Michalovce,325490,Michalovce,2019-07-07T04:00:05.090Z,07101,Námestie osloboditeľov,30,2019-07-07T04:00:05.090Z,ico://sk/00325490
421318,Mesto Modra,304956,Modra,2019-07-07T04:00:05.096Z,90001,Dukelská,38,2019-07-07T04:00:05.096Z,ico://sk/00304956
421319,Mesto Modrý Kameň,319457,Modrý Kameň,2019-07-07T04:00:05.101Z,99201,Mariánske námestie,1,2019-07-07T04:00:05.101Z,ico://sk/00319457
421320,Mesto Myjava,309745,Myjava,2019-07-07T04:00:05.106Z,90701,M. R. Štefánika,4,2019-07-07T04:00:05.106Z,ico://sk/00309745
421321,Mesto Námestovo,314676,Námestovo,2019-07-07T04:00:05.110Z,02901,Cyrila a Metoda,6,2019-07-07T04:00:05.110Z,ico://sk/00314676
421322,Mesto Nemšová,311812,Nemšová,2019-07-07T04:00:05.114Z,94141,J. Palu,3,2019-07-07T04:00:05.114Z,ico://sk/00311812
421323,"Gymnázium Mateja Hrebendu, Hlavná 431, Hnúšťa",160610,-,2019-07-07T04:00:05.119Z,98112,Hlavná,,2019-07-07T04:00:05.119Z,ico://sk/00160610
421324,Mestská časť Košice - Sever,690929,-,2019-07-07T04:00:05.124Z,04001,"Festivalové námestie, KE",2,2019-07-07T04:00:05.124Z,ico://sk/00690929
421325,Mestská časť Košice - Staré mesto,690937,Košice - mestská časť Staré Mesto,2019-07-07T04:00:05.141Z,04034,Hviezdoslavova,7,2019-07-07T04:00:05.141Z,ico://sk/00690937
421326,Mestská časť Košice - Západ,690970,-,2019-07-07T04:00:05.148Z,04011,Trieda SNP,39,2019-07-07T04:00:05.148Z,ico://sk/00690970
421327,Mestská časť Bratislava - Rača,304557,-,2019-07-07T04:00:05.156Z,83106,Kubačova,21,2019-07-07T04:00:05.156Z,ico://sk/00304557
421328,Mesto Pezinok,305022,Pezinok,2019-07-07T04:00:05.161Z,90201,Radničné námestie,7,2019-07-07T04:00:05.161Z,ico://sk/00305022
421329,Mestská časť Bratislava - Devínska Nová Ves,603392,-,2019-07-07T04:00:05.167Z,84310,Novoveská,17/A,2019-07-07T04:00:05.167Z,ico://sk/00603392
421330,Materská škola Mierová Spišská Belá,37874292,Spišská Belá,2019-07-07T04:00:05.211Z,05901,Mierová,1,2019-07-07T04:00:05.211Z,ico://sk/37874292
421331,Materská škola Milošová Čadca,37900889,Čadca,2019-07-07T04:00:05.221Z,02201,Milošová,445,2019-07-07T04:00:05.221Z,ico://sk/37900889
421332,Materská škola SNP Modra,30864411,Modra,2019-07-07T04:00:05.229Z,90001,SNP,,2019-07-07T04:00:05.229Z,ico://sk/30864411
421333,Materská škola Nábrežie A. Stodolu Liptovský Mikuláš,37810537,Liptovský Mikuláš,2019-07-07T04:00:05.242Z,03101,Nábrežie A. Stodolu,,2019-07-07T04:00:05.242Z,ico://sk/37810537
421334,"Materská škola, Námestie Gy. Széchényiho, Nové Zámky",37961284,Nové Zámky,2019-07-07T04:00:05.245Z,94058,Námestie Gy. Széchényiho,3,2019-07-07T04:00:05.245Z,ico://sk/37961284
421335,Obec Prenčov,320943,,2019-07-07T04:00:05.249Z,96973,,,2019-07-07T04:00:05.249Z,ico://sk/00320943
421336,Obec Preseľany,310999,Preseľany,2019-07-07T04:00:05.252Z,95612,,,2019-07-07T04:00:05.252Z,ico://sk/00310999
421337,Obec Prestavlky,320951,Prestavlky,2019-07-07T04:00:05.255Z,96601,,,2019-07-07T04:00:05.255Z,ico://sk/00320951
421338,Obec Pribiš,314811,,2019-07-07T04:00:05.258Z,02741,,,2019-07-07T04:00:05.258Z,ico://sk/00314811
421339,Obec Priechod,313769,Priechod,2019-07-07T04:00:05.262Z,97611,,,2019-07-07T04:00:05.262Z,ico://sk/00313769
421340,Obec Priekopa,325686,Priekopa,2019-07-07T04:00:05.268Z,07261,Priekopa,100,2019-07-07T04:00:05.268Z,ico://sk/00325686
421341,Obec Priepasné,309851,Priepasné,2019-07-07T04:00:05.271Z,90615,,,2019-07-07T04:00:05.271Z,ico://sk/00309851
421342,Obec Príkra,330892,Príkra,2019-07-07T04:00:05.274Z,09005,,,2019-07-07T04:00:05.274Z,ico://sk/00330892
421343,Obec Príslop,323438,Príslop,2019-07-07T04:00:05.278Z,06766,Príslop,,2019-07-07T04:00:05.278Z,ico://sk/00323438
421344,Obec Prosačov,332712,Prosačov,2019-07-07T04:00:05.282Z,09431,,,2019-07-07T04:00:05.282Z,ico://sk/00332712
421345,Obec Prusy,311006,,2019-07-07T04:00:05.285Z,95703,Prusy,,2019-07-07T04:00:05.285Z,ico://sk/00311006
421346,Obec Ptrukša,331864,,2019-07-07T04:00:05.288Z,07677,,,2019-07-07T04:00:05.288Z,ico://sk/00331864
421347,Obec Šrobárová,306673,Šrobárová,2019-07-07T04:00:05.291Z,94632,Školská,,2019-07-07T04:00:05.291Z,ico://sk/00306673
421348,Obec Štefanov,310077,Štefanov,2019-07-07T04:00:05.294Z,90645,,,2019-07-07T04:00:05.294Z,ico://sk/00310077
421349,Obec Vysoká nad Kysucou,314340,Vysoká nad kysucou,2019-07-07T04:00:05.297Z,02355,Vysoká nad Kysucou,,2019-07-07T04:00:05.297Z,ico://sk/00314340
421350,Obec Vyškovce nad Ipľom,307661,Vyškovce nad Ipľom,2019-07-07T04:00:05.300Z,92577,,,2019-07-07T04:00:05.300Z,ico://sk/00307661
